Order_ID,Order_Number,Customer_ID,Employee_ID,Shipping_Method_ID,Order_Date,Total_Amount,Order_Status,Is_Active
37084,ORD037084,925,9,4,2025-12-18,382192.26,Pending,1
37085,ORD037085,4165,61,2,2026-01-30,129326.34,Shipped,1
37086,ORD037086,4329,13,1,2025-09-26,22052.86,Delivered,1
37087,ORD037087,93,83,2,2025-09-08,98278.5,Pending,1
37088,ORD037088,1677,38,2,2026-05-14,8357.48,Pending,1
37089,ORD037089,2249,44,2,2026-04-21,167553.84,Delivered,1
37090,ORD037090,4887,63,1,2026-06-23,740171.3500000001,Delivered,1
37091,ORD037091,4267,11,1,2025-11-06,221487.84,Shipped,1
37092,ORD037092,2484,96,3,2026-01-14,113973.04,Processing,1
37093,ORD037093,4580,66,1,2026-06-30,555754.72,Delivered,1
37094,ORD037094,3855,61,5,2026-03-12,189471.9,Pending,1
37095,ORD037095,3119,91,4,2025-09-20,153027.92,Pending,1
37096,ORD037096,48,3,2,2026-02-09,310831.7,Delivered,1
37097,ORD037097,2028,51,3,2026-06-22,147090.08000000002,Shipped,1
37098,ORD037098,649,6,3,2025-08-14,216696.87,Pending,1
37099,ORD037099,2659,25,2,2025-11-30,48949.47,Pending,1
37100,ORD037100,3396,85,4,2025-08-01,108251.73999999999,Shipped,1
37101,ORD037101,4455,30,1,2026-03-07,77961.42,Shipped,1
37102,ORD037102,1280,30,1,2025-10-04,100917.0,Shipped,1
37103,ORD037103,3585,42,3,2025-11-21,4148.97,Processing,1
37104,ORD037104,3259,10,2,2026-06-02,248784.38,Delivered,1
37105,ORD037105,1394,11,3,2025-07-16,462026.14999999997,Pending,1
37106,ORD037106,2698,14,4,2026-04-25,14397.3,Pending,1
37107,ORD037107,697,39,1,2026-01-17,72403.6,Shipped,1
37108,ORD037108,27,20,2,2025-07-30,144991.02000000002,Delivered,1
37109,ORD037109,3870,17,5,2026-03-01,536858.21,Processing,1
37110,ORD037110,961,59,1,2025-09-10,170153.65000000002,Pending,1
37111,ORD037111,3421,45,3,2025-09-24,220879.36000000002,Pending,1
37112,ORD037112,4523,62,1,2025-10-27,601904.5299999999,Processing,1
37113,ORD037113,4487,33,1,2026-05-03,101194.64,Pending,1
37114,ORD037114,2231,57,1,2026-05-04,54816.76,Processing,1
37115,ORD037115,126,38,1,2025-10-04,333661.16,Shipped,1
37116,ORD037116,481,22,5,2026-04-15,3234.38,Processing,1
37117,ORD037117,1221,76,5,2025-08-22,5426.84,Processing,1
37118,ORD037118,3959,33,4,2025-08-06,7374.87,Delivered,1
37119,ORD037119,1824,76,5,2026-03-04,18270.6,Processing,1
37120,ORD037120,2879,63,1,2026-04-05,151439.2,Processing,1
37121,ORD037121,1000,1,3,2026-06-14,383440.47,Pending,1
37122,ORD037122,4140,79,3,2025-09-24,210355.59,Processing,1
37123,ORD037123,1751,94,4,2026-03-30,88247.51999999999,Shipped,1
37124,ORD037124,1837,22,4,2025-07-20,13085.16,Pending,1
37125,ORD037125,4627,47,1,2026-05-26,154656.59,Shipped,1
37126,ORD037126,1419,40,5,2026-06-05,250457.53,Shipped,1
37127,ORD037127,177,19,2,2026-01-18,27885.9,Processing,1
37128,ORD037128,1425,39,3,2026-04-13,8944.28,Delivered,1
37129,ORD037129,1252,28,3,2026-03-05,13731.16,Pending,1
37130,ORD037130,4357,56,1,2026-06-09,305392.23,Processing,1
37131,ORD037131,91,89,5,2026-02-19,128714.37,Processing,1
37132,ORD037132,4545,30,5,2026-05-08,132841.85,Shipped,1
37133,ORD037133,605,66,3,2025-10-15,4075.64,Shipped,1
37134,ORD037134,526,40,2,2025-11-30,833905.26,Delivered,1
37135,ORD037135,664,55,1,2025-07-29,102071.95999999999,Processing,1
37136,ORD037136,108,31,1,2026-04-07,11005.88,Processing,1
37137,ORD037137,4552,43,4,2026-01-13,379370.97,Delivered,1
37138,ORD037138,4668,9,4,2026-03-21,6937.32,Delivered,1
37139,ORD037139,1420,48,5,2025-11-19,263294.89,Shipped,1
37140,ORD037140,783,50,4,2026-06-30,72545.8,Shipped,1
37141,ORD037141,3243,21,4,2025-09-27,357704.72,Delivered,1
37142,ORD037142,1748,48,5,2025-10-28,77727.05,Delivered,1
37143,ORD037143,1450,9,4,2026-06-13,59958.84,Delivered,1
37144,ORD037144,4212,63,3,2025-12-30,134598.61,Pending,1
37145,ORD037145,1052,78,3,2026-03-18,121443.73999999999,Delivered,1
37146,ORD037146,629,14,2,2026-04-29,34194.89,Pending,1
37147,ORD037147,249,57,4,2025-07-26,252083.76,Pending,1
37148,ORD037148,1020,50,3,2026-05-01,715037.77,Pending,1
37149,ORD037149,1913,67,2,2026-03-07,78838.95000000001,Shipped,1
37150,ORD037150,3240,94,1,2025-11-17,7793.13,Delivered,1
37151,ORD037151,588,91,4,2025-07-25,325280.25,Delivered,1
37152,ORD037152,305,31,2,2025-09-05,203728.38,Pending,1
37153,ORD037153,3940,1,3,2025-10-07,237258.06,Delivered,1
37154,ORD037154,1347,61,5,2026-01-19,26516.199999999997,Shipped,1
37155,ORD037155,3039,41,1,2025-08-13,25989.339999999997,Delivered,1
37156,ORD037156,3876,70,4,2025-07-20,377354.93000000005,Pending,1
37157,ORD037157,3922,85,4,2025-09-23,223289.39,Pending,1
37158,ORD037158,1596,18,2,2025-10-31,274218.4,Processing,1
37159,ORD037159,2708,57,5,2025-10-14,271919.55,Shipped,1
37160,ORD037160,2541,59,3,2025-12-02,247936.31,Delivered,1
37161,ORD037161,4421,89,5,2026-06-18,79119.8,Delivered,1
37162,ORD037162,2172,41,4,2026-06-17,60101.200000000004,Shipped,1
37163,ORD037163,295,80,4,2025-11-15,65986.81,Processing,1
37164,ORD037164,1606,97,4,2026-05-14,197696.40999999997,Delivered,1
37165,ORD037165,2428,22,4,2026-04-18,43060.44,Shipped,1
37166,ORD037166,2299,97,5,2025-10-21,201598.02000000002,Delivered,1
37167,ORD037167,2887,79,3,2026-01-17,148557.35,Pending,1
37168,ORD037168,1029,61,2,2026-02-09,8388.5,Shipped,1
37169,ORD037169,4323,53,4,2025-08-09,131767.11000000002,Pending,1
37170,ORD037170,2990,22,5,2026-05-15,201833.47,Shipped,1
37171,ORD037171,3919,87,5,2026-01-11,154399.33,Shipped,1
37172,ORD037172,4388,67,2,2026-05-31,278141.61000000004,Delivered,1
37173,ORD037173,4434,40,4,2026-01-25,122133.74,Processing,1
37174,ORD037174,2646,15,3,2025-12-10,392184.78,Processing,1
37175,ORD037175,707,17,4,2025-12-26,644703.7,Pending,1
37176,ORD037176,4705,46,3,2026-01-01,208396.39,Delivered,1
37177,ORD037177,4053,71,1,2025-08-15,28465.31,Pending,1
37178,ORD037178,3343,83,3,2026-05-07,3590.46,Processing,1
37179,ORD037179,2177,5,4,2026-01-12,239011.08000000002,Delivered,1
37180,ORD037180,3679,97,2,2025-09-09,153349.56,Delivered,1
37181,ORD037181,4380,26,3,2025-11-05,211922.58,Shipped,1
37182,ORD037182,1162,99,1,2025-09-28,25543.6,Pending,1
37183,ORD037183,4747,87,5,2026-06-02,160946.28,Processing,1
37184,ORD037184,454,39,3,2026-01-11,20446.36,Delivered,1
37185,ORD037185,3483,61,1,2025-07-31,27445.35,Delivered,1
37186,ORD037186,1489,81,1,2026-02-12,106323.34999999999,Delivered,1
37187,ORD037187,1536,85,2,2025-12-23,358401.33999999997,Delivered,1
37188,ORD037188,3095,68,2,2026-03-15,47640.24,Pending,1
37189,ORD037189,2252,5,3,2025-11-02,2236.07,Delivered,1
37190,ORD037190,3276,13,1,2025-12-10,93591.82,Shipped,1
37191,ORD037191,2473,72,3,2026-06-06,6238.139999999999,Shipped,1
37192,ORD037192,1503,45,1,2026-03-20,254715.06,Processing,1
37193,ORD037193,4432,29,3,2025-09-17,404808.72000000003,Processing,1
37194,ORD037194,2271,26,1,2025-10-24,28963.24,Shipped,1
37195,ORD037195,1682,32,1,2026-04-03,369082.34,Shipped,1
37196,ORD037196,878,56,5,2026-06-02,191193.72,Delivered,1
37197,ORD037197,2006,12,1,2025-10-25,99854.15,Pending,1
37198,ORD037198,4558,90,1,2025-08-31,41051.26,Pending,1
37199,ORD037199,2140,44,5,2025-07-16,10596.21,Delivered,1
37200,ORD037200,2870,76,5,2026-06-08,44833.35,Shipped,1
37201,ORD037201,3625,16,2,2026-01-11,287603.89999999997,Shipped,1
37202,ORD037202,1870,87,3,2025-11-05,766875.22,Shipped,1
37203,ORD037203,434,96,4,2025-11-10,275811.93,Shipped,1
37204,ORD037204,4135,2,5,2026-01-01,94824.33,Pending,1
37205,ORD037205,1610,39,1,2025-09-18,306795.0,Shipped,1
37206,ORD037206,3116,59,3,2026-02-14,33403.4,Processing,1
37207,ORD037207,2665,45,3,2025-08-07,125862.26000000001,Delivered,1
37208,ORD037208,857,6,2,2026-07-06,310096.48,Pending,1
37209,ORD037209,3257,60,1,2025-09-09,54114.88,Delivered,1
37210,ORD037210,4897,3,4,2025-10-20,82142.12000000001,Delivered,1
37211,ORD037211,532,99,1,2025-09-20,74605.26000000001,Processing,1
37212,ORD037212,4432,47,4,2026-01-10,22275.37,Processing,1
37213,ORD037213,1891,70,3,2026-04-07,81526.98,Processing,1
37214,ORD037214,1575,31,2,2025-09-06,476154.2,Shipped,1
37215,ORD037215,2674,65,2,2026-01-13,5211.9,Shipped,1
37216,ORD037216,2493,38,5,2025-11-28,131914.18,Delivered,1
37217,ORD037217,2757,60,4,2025-09-15,344671.33999999997,Delivered,1
37218,ORD037218,2607,4,2,2026-02-13,247134.06,Shipped,1
37219,ORD037219,310,35,5,2025-09-14,196452.37,Processing,1
37220,ORD037220,2704,44,4,2026-04-22,683034.99,Delivered,1
37221,ORD037221,2376,10,1,2026-02-21,314349.30000000005,Processing,1
37222,ORD037222,4387,30,3,2026-03-04,97900.19,Shipped,1
37223,ORD037223,1629,16,5,2025-07-17,169510.8,Delivered,1
37224,ORD037224,3797,11,2,2026-03-12,634824.79,Delivered,1
37225,ORD037225,3105,91,4,2026-07-12,17745.01,Shipped,1
37226,ORD037226,2936,25,5,2025-08-24,173898.0,Delivered,1
37227,ORD037227,2868,32,2,2026-03-02,572499.16,Processing,1
37228,ORD037228,3780,54,2,2025-10-09,234202.83000000002,Pending,1
37229,ORD037229,1237,91,4,2025-11-09,82738.1,Delivered,1
37230,ORD037230,468,13,4,2025-10-09,60034.45,Pending,1
37231,ORD037231,4431,12,5,2025-08-23,65168.94,Processing,1
37232,ORD037232,958,81,1,2025-11-11,229013.63,Processing,1
37233,ORD037233,2391,10,4,2026-02-27,153960.12,Processing,1
37234,ORD037234,2650,40,2,2025-11-03,708437.58,Pending,1
37235,ORD037235,3773,88,3,2026-03-19,92321.0,Shipped,1
37236,ORD037236,1795,42,4,2026-06-16,155635.75,Delivered,1
37237,ORD037237,3667,14,4,2025-12-21,269623.12,Pending,1
37238,ORD037238,3459,85,3,2026-01-30,223534.91,Shipped,1
37239,ORD037239,3040,53,4,2026-03-20,132834.93,Pending,1
37240,ORD037240,104,49,4,2025-12-28,8412.43,Shipped,1
37241,ORD037241,430,31,4,2025-11-14,368147.69,Delivered,1
37242,ORD037242,3439,6,1,2025-09-05,555932.23,Delivered,1
37243,ORD037243,563,53,5,2026-01-19,147829.12,Delivered,1
37244,ORD037244,2146,63,4,2026-05-03,31383.78,Pending,1
37245,ORD037245,1686,28,2,2026-04-02,387014.77999999997,Pending,1
37246,ORD037246,2628,27,3,2026-03-17,38353.0,Processing,1
37247,ORD037247,3991,63,2,2025-11-02,455067.56,Processing,1
37248,ORD037248,4300,32,4,2025-09-18,303362.88,Processing,1
37249,ORD037249,2897,69,2,2026-01-12,190450.44,Processing,1
37250,ORD037250,4567,55,1,2026-05-23,515127.91000000003,Pending,1
37251,ORD037251,862,63,5,2026-02-25,191156.75,Shipped,1
37252,ORD037252,1520,69,4,2026-05-01,552471.25,Delivered,1
37253,ORD037253,4458,16,5,2026-01-17,3590.46,Shipped,1
37254,ORD037254,1197,95,2,2025-08-14,13757.35,Pending,1
37255,ORD037255,3092,73,5,2025-11-18,187777.71000000002,Delivered,1
37256,ORD037256,4291,27,2,2026-04-15,247460.93,Delivered,1
37257,ORD037257,1400,83,5,2026-05-18,304389.96,Delivered,1
37258,ORD037258,3809,66,4,2026-04-27,96646.45999999999,Pending,1
37259,ORD037259,391,45,4,2025-08-01,214263.6,Processing,1
37260,ORD037260,993,66,3,2025-08-29,152900.45,Processing,1
37261,ORD037261,4996,37,5,2025-07-17,91798.34,Processing,1
37262,ORD037262,4403,10,2,2026-03-25,126068.31,Processing,1
37263,ORD037263,3673,12,2,2025-07-15,121526.43000000001,Processing,1
37264,ORD037264,3330,14,5,2026-02-06,295267.8,Delivered,1
37265,ORD037265,4505,67,5,2025-09-06,193171.36,Delivered,1
37266,ORD037266,4906,79,1,2026-02-12,280337.45999999996,Pending,1
37267,ORD037267,753,56,3,2025-08-29,81366.19,Processing,1
37268,ORD037268,3878,71,4,2026-04-06,198661.15999999997,Delivered,1
37269,ORD037269,1020,60,4,2026-01-01,89920.25,Pending,1
37270,ORD037270,4064,86,1,2025-12-06,285734.70999999996,Delivered,1
37271,ORD037271,731,32,2,2026-01-21,92092.18,Pending,1
37272,ORD037272,328,41,3,2025-07-16,204060.12,Pending,1
37273,ORD037273,2977,18,3,2026-03-21,168792.91,Delivered,1
37274,ORD037274,3,86,2,2025-08-03,105620.2,Pending,1
37275,ORD037275,885,14,4,2026-02-13,228703.01,Shipped,1
37276,ORD037276,1657,96,4,2026-01-09,426695.2,Processing,1
37277,ORD037277,286,98,5,2026-04-04,643141.09,Processing,1
37278,ORD037278,2206,16,1,2026-05-10,128535.48,Delivered,1
37279,ORD037279,3815,19,4,2025-08-30,78081.39,Delivered,1
37280,ORD037280,887,69,4,2025-09-25,553725.95,Pending,1
37281,ORD037281,3535,12,5,2026-07-05,223324.44,Delivered,1
37282,ORD037282,2143,11,3,2025-12-21,123270.6,Pending,1
37283,ORD037283,1820,9,5,2026-02-25,195011.97999999998,Processing,1
37284,ORD037284,2845,2,3,2026-02-26,1453.59,Shipped,1
37285,ORD037285,1604,4,1,2025-11-29,99154.59,Shipped,1
37286,ORD037286,4577,37,2,2025-11-17,236468.39,Shipped,1
37287,ORD037287,2200,29,5,2025-08-12,451307.34,Processing,1
37288,ORD037288,1982,48,5,2025-12-07,39204.24,Delivered,1
37289,ORD037289,1296,13,4,2025-07-14,231183.0,Processing,1
37290,ORD037290,2777,82,5,2026-04-13,59538.58,Pending,1
37291,ORD037291,955,26,4,2026-06-13,113195.17,Processing,1
37292,ORD037292,1787,55,2,2025-12-26,16467.21,Pending,1
37293,ORD037293,3316,8,3,2026-04-03,334489.22,Pending,1
37294,ORD037294,2022,29,5,2025-12-09,134727.36000000002,Shipped,1
37295,ORD037295,387,62,1,2026-07-12,527012.15,Shipped,1
37296,ORD037296,252,95,1,2026-06-14,82927.66,Delivered,1
37297,ORD037297,3860,52,2,2026-03-15,397462.92,Pending,1
37298,ORD037298,1666,80,3,2026-03-26,78559.26,Shipped,1
37299,ORD037299,2458,17,4,2025-08-06,44925.4,Pending,1
37300,ORD037300,4419,26,5,2026-06-02,369386.69,Processing,1
37301,ORD037301,1415,75,1,2025-11-26,12688.32,Pending,1
37302,ORD037302,2535,77,2,2026-06-19,4255.12,Shipped,1
37303,ORD037303,4094,34,1,2025-11-13,92817.51,Pending,1
37304,ORD037304,2608,90,4,2026-07-07,48199.95,Delivered,1
37305,ORD037305,2465,40,1,2025-10-05,63645.5,Pending,1
37306,ORD037306,335,43,1,2025-10-06,446218.06,Delivered,1
37307,ORD037307,1695,84,3,2025-11-05,249408.9,Shipped,1
37308,ORD037308,22,65,4,2026-03-08,247640.63999999998,Delivered,1
37309,ORD037309,4517,53,2,2026-01-12,217330.03999999998,Processing,1
37310,ORD037310,172,54,3,2026-06-06,458507.11,Processing,1
37311,ORD037311,4711,94,2,2026-01-30,67327.23999999999,Pending,1
37312,ORD037312,2228,77,4,2026-03-25,70969.54999999999,Processing,1
37313,ORD037313,2836,2,5,2025-11-25,539772.1499999999,Processing,1
37314,ORD037314,1616,22,2,2026-06-08,202738.68,Pending,1
37315,ORD037315,3466,40,1,2026-04-02,729069.51,Pending,1
37316,ORD037316,2957,54,2,2026-06-06,48624.6,Pending,1
37317,ORD037317,4639,98,1,2026-06-23,70691.09,Processing,1
37318,ORD037318,3343,62,2,2025-09-18,25892.15,Processing,1
37319,ORD037319,978,56,4,2025-07-27,221262.82,Delivered,1
37320,ORD037320,3540,62,1,2026-05-08,168383.02000000002,Pending,1
37321,ORD037321,2327,24,3,2026-04-14,12842.25,Processing,1
37322,ORD037322,383,50,5,2026-04-24,193014.24,Processing,1
37323,ORD037323,4358,48,2,2026-05-04,70533.5,Processing,1
37324,ORD037324,1294,20,1,2026-03-15,102832.65,Shipped,1
37325,ORD037325,4111,41,4,2026-06-12,77332.79000000001,Pending,1
37326,ORD037326,3416,94,4,2026-07-05,80500.26,Shipped,1
37327,ORD037327,20,72,4,2026-04-12,99616.84000000001,Processing,1
37328,ORD037328,1605,25,3,2025-10-31,266698.45999999996,Delivered,1
37329,ORD037329,1628,9,3,2026-02-01,13671.24,Pending,1
37330,ORD037330,1336,90,1,2026-04-17,60327.58,Delivered,1
37331,ORD037331,2656,92,4,2026-07-07,128048.45999999999,Pending,1
37332,ORD037332,4604,50,2,2026-03-03,52364.7,Shipped,1
37333,ORD037333,876,26,3,2025-12-02,40231.21,Delivered,1
37334,ORD037334,555,40,5,2026-02-04,227090.52000000002,Shipped,1
37335,ORD037335,2654,69,2,2025-11-03,9833.16,Pending,1
37336,ORD037336,3867,18,3,2026-05-31,152832.97999999998,Shipped,1
37337,ORD037337,4915,22,5,2026-04-26,381408.32,Delivered,1
37338,ORD037338,3283,47,2,2025-07-19,62530.36,Processing,1
37339,ORD037339,2076,18,5,2026-05-25,96150.2,Delivered,1
37340,ORD037340,2562,98,5,2026-06-02,208234.18000000002,Shipped,1
37341,ORD037341,4120,34,5,2026-01-15,550642.5,Processing,1
37342,ORD037342,392,30,1,2025-12-08,104789.64,Shipped,1
37343,ORD037343,2480,1,1,2026-04-19,199339.99,Delivered,1
37344,ORD037344,3391,14,2,2025-11-08,341528.02,Shipped,1
37345,ORD037345,3091,60,4,2026-01-10,255944.95,Shipped,1
37346,ORD037346,712,33,5,2026-02-14,38200.12,Delivered,1
37347,ORD037347,4502,9,4,2025-10-16,17916.29,Processing,1
37348,ORD037348,4336,61,2,2026-01-15,107415.95,Processing,1
37349,ORD037349,54,70,5,2026-05-03,145886.01,Pending,1
37350,ORD037350,2063,65,4,2025-12-31,204138.11000000002,Pending,1
37351,ORD037351,777,63,1,2025-08-02,3312.8,Shipped,1
37352,ORD037352,2031,100,2,2025-08-16,350612.43999999994,Shipped,1
37353,ORD037353,3890,68,3,2025-10-11,400668.74000000005,Delivered,1
37354,ORD037354,1388,76,5,2026-01-04,273961.61,Delivered,1
37355,ORD037355,4354,99,1,2026-01-04,531047.89,Shipped,1
37356,ORD037356,1053,12,4,2026-01-07,68217.27,Pending,1
37357,ORD037357,1882,5,5,2026-02-10,564198.96,Pending,1
37358,ORD037358,3630,100,5,2025-11-07,130337.88,Pending,1
37359,ORD037359,4159,67,1,2025-10-24,209415.58,Shipped,1
37360,ORD037360,3046,43,4,2025-10-02,395010.13,Pending,1
37361,ORD037361,3484,88,5,2025-11-14,61631.73,Pending,1
37362,ORD037362,3592,90,1,2026-06-03,224504.6,Delivered,1
37363,ORD037363,1717,66,3,2025-09-04,179281.26,Pending,1
37364,ORD037364,2596,23,1,2025-09-30,217486.18,Delivered,1
37365,ORD037365,4357,41,5,2026-05-25,22628.64,Shipped,1
37366,ORD037366,1813,23,2,2026-06-25,43480.479999999996,Pending,1
37367,ORD037367,441,7,1,2025-11-01,146061.44,Pending,1
37368,ORD037368,4373,56,5,2025-07-27,228835.52000000002,Delivered,1
37369,ORD037369,3444,59,4,2026-05-28,41710.84,Pending,1
37370,ORD037370,3986,63,1,2025-07-22,484829.75,Shipped,1
37371,ORD037371,1328,93,1,2025-08-09,104929.74,Delivered,1
37372,ORD037372,108,63,3,2025-12-13,155098.53,Delivered,1
37373,ORD037373,4506,80,1,2025-09-18,346489.44,Delivered,1
37374,ORD037374,843,29,4,2025-10-18,205423.06,Processing,1
37375,ORD037375,1700,27,5,2026-05-21,94409.98,Shipped,1
37376,ORD037376,3472,28,2,2026-06-01,284026.15,Pending,1
37377,ORD037377,637,48,4,2026-01-31,295998.54000000004,Pending,1
37378,ORD037378,4081,60,3,2026-03-19,95894.19,Shipped,1
37379,ORD037379,1062,51,3,2025-08-24,119462.51999999999,Shipped,1
37380,ORD037380,3628,51,2,2026-03-10,183748.11000000002,Shipped,1
37381,ORD037381,1041,99,2,2025-11-13,431875.57999999996,Pending,1
37382,ORD037382,4932,46,1,2026-05-27,99620.53,Pending,1
37383,ORD037383,778,2,2,2026-04-30,84378.76999999999,Delivered,1
37384,ORD037384,1163,70,2,2026-04-23,67561.61,Processing,1
37385,ORD037385,2210,42,2,2026-04-01,170191.79,Pending,1
37386,ORD037386,1418,71,5,2026-04-25,61177.03,Delivered,1
37387,ORD037387,1356,52,1,2026-01-05,119501.41,Pending,1
37388,ORD037388,1849,67,4,2026-02-09,150143.75,Delivered,1
37389,ORD037389,1420,70,2,2026-03-24,346092.42000000004,Shipped,1
37390,ORD037390,2278,55,5,2026-04-03,472616.13,Shipped,1
37391,ORD037391,2498,27,1,2026-02-19,119777.84,Shipped,1
37392,ORD037392,3542,1,1,2025-10-15,681091.99,Processing,1
37393,ORD037393,179,39,4,2026-01-13,64948.95,Shipped,1
37394,ORD037394,979,98,3,2025-10-21,79498.07,Pending,1
37395,ORD037395,3549,98,4,2026-04-22,107619.94,Pending,1
37396,ORD037396,1749,70,1,2026-04-05,7646.12,Delivered,1
37397,ORD037397,879,71,1,2025-09-04,117110.23000000001,Pending,1
37398,ORD037398,4526,11,2,2025-08-02,99325.70000000001,Pending,1
37399,ORD037399,4733,82,4,2025-09-07,23692.25,Shipped,1
37400,ORD037400,1096,81,2,2026-04-06,547614.6,Pending,1
37401,ORD037401,4197,84,4,2026-01-15,95721.11000000002,Pending,1
37402,ORD037402,1892,43,4,2025-10-03,13059.1,Processing,1
37403,ORD037403,1971,65,1,2025-08-26,350218.35000000003,Pending,1
37404,ORD037404,1741,77,1,2026-06-10,297690.75,Shipped,1
37405,ORD037405,4709,32,3,2026-03-02,79372.0,Delivered,1
37406,ORD037406,2026,72,1,2026-03-15,24575.1,Shipped,1
37407,ORD037407,1499,73,2,2026-02-12,482795.26,Pending,1
37408,ORD037408,3891,9,4,2026-02-06,153111.57,Pending,1
37409,ORD037409,2538,51,3,2026-03-13,26189.3,Delivered,1
37410,ORD037410,595,84,4,2026-07-04,24995.58,Shipped,1
37411,ORD037411,988,90,5,2025-10-17,397133.85,Processing,1
37412,ORD037412,3123,78,4,2026-02-23,397637.89,Delivered,1
37413,ORD037413,1841,20,4,2026-05-22,24512.92,Shipped,1
37414,ORD037414,389,62,5,2026-03-23,32525.1,Processing,1
37415,ORD037415,2588,62,1,2026-04-28,97940.76000000001,Processing,1
37416,ORD037416,1597,93,5,2026-01-20,915018.34,Shipped,1
37417,ORD037417,22,61,1,2026-04-22,22400.1,Processing,1
37418,ORD037418,3051,80,2,2026-07-01,61431.34,Delivered,1
37419,ORD037419,2537,82,3,2026-04-26,445792.72,Delivered,1
37420,ORD037420,4283,50,2,2026-04-18,258326.09999999998,Processing,1
37421,ORD037421,1408,89,4,2025-08-29,26129.86,Processing,1
37422,ORD037422,1023,40,3,2025-12-29,90086.25,Processing,1
37423,ORD037423,4162,21,1,2025-09-05,130000.29000000001,Pending,1
37424,ORD037424,2697,9,1,2025-07-23,52990.119999999995,Pending,1
37425,ORD037425,1852,28,3,2026-05-14,202015.95,Processing,1
37426,ORD037426,2918,63,2,2026-04-18,6013.02,Delivered,1
37427,ORD037427,4573,11,1,2026-03-11,5108.34,Shipped,1
37428,ORD037428,2302,29,1,2026-06-17,142133.46,Shipped,1
37429,ORD037429,1358,85,3,2025-07-14,3432.79,Processing,1
37430,ORD037430,1857,54,3,2025-11-17,116240.85,Processing,1
37431,ORD037431,4153,68,4,2025-09-04,164916.92,Delivered,1
37432,ORD037432,4682,86,2,2025-09-22,274914.18,Processing,1
37433,ORD037433,4818,48,4,2026-03-08,11803.66,Pending,1
37434,ORD037434,910,70,5,2025-09-07,69956.84,Pending,1
