Discount_ID,Order_ID,Discount_Type,Discount_Value,Discount_Reason,Created_Date
8690,20917,Festival Offer,70641.54,Festival Offer Applied,2026-07-20
8691,10979,Corporate Discount,43645.44,Corporate Discount Applied,2026-07-20
8692,14615,Seasonal Offer,58239.47,Seasonal Offer Applied,2026-07-20
8693,35177,Promotional Campaign,116.38,Promotional Campaign Applied,2026-07-20
8694,36603,Corporate Discount,18265.01,Corporate Discount Applied,2026-07-20
8695,1222,Seasonal Offer,16246.68,Seasonal Offer Applied,2026-07-20
8696,12114,New Customer,3181.5,New Customer Applied,2026-07-20
8697,36318,New Customer,9913.35,New Customer Applied,2026-07-20
8698,6135,Seasonal Offer,35907.62,Seasonal Offer Applied,2026-07-20
8699,45857,Festival Offer,19932.81,Festival Offer Applied,2026-07-20
8700,5317,Festival Offer,8931.19,Festival Offer Applied,2026-07-20
8701,20093,Corporate Discount,9005.15,Corporate Discount Applied,2026-07-20
8702,41223,Promotional Campaign,28888.61,Promotional Campaign Applied,2026-07-20
8703,34192,Festival Offer,59858.2,Festival Offer Applied,2026-07-20
8704,14742,Corporate Discount,34226.62,Corporate Discount Applied,2026-07-20
8705,5266,Seasonal Offer,1254.44,Seasonal Offer Applied,2026-07-20
8706,40560,Seasonal Offer,51559.74,Seasonal Offer Applied,2026-07-20
8707,46910,Seasonal Offer,1931.25,Seasonal Offer Applied,2026-07-20
8708,48756,New Customer,820.65,New Customer Applied,2026-07-20
8709,33375,Promotional Campaign,9361.78,Promotional Campaign Applied,2026-07-20
8710,47221,Promotional Campaign,16630.92,Promotional Campaign Applied,2026-07-20
8711,23011,Corporate Discount,13538.48,Corporate Discount Applied,2026-07-20
8712,26172,New Customer,27221.87,New Customer Applied,2026-07-20
8713,44850,Festival Offer,96530.75,Festival Offer Applied,2026-07-20
8714,15996,Seasonal Offer,22784.16,Seasonal Offer Applied,2026-07-20
8715,33283,Festival Offer,54069.67,Festival Offer Applied,2026-07-20
8716,48483,New Customer,35204.45,New Customer Applied,2026-07-20
8717,13595,Seasonal Offer,15011.28,Seasonal Offer Applied,2026-07-20
8718,42443,Corporate Discount,5619.75,Corporate Discount Applied,2026-07-20
8719,14018,Corporate Discount,3473.23,Corporate Discount Applied,2026-07-20
8720,21826,Seasonal Offer,161792.17,Seasonal Offer Applied,2026-07-20
8721,39719,Promotional Campaign,6413.17,Promotional Campaign Applied,2026-07-20
8722,30875,Festival Offer,49922.22,Festival Offer Applied,2026-07-20
8723,9476,Corporate Discount,23475.66,Corporate Discount Applied,2026-07-20
8724,48150,Promotional Campaign,82866.77,Promotional Campaign Applied,2026-07-20
8725,37276,Promotional Campaign,30681.16,Promotional Campaign Applied,2026-07-20
8726,28849,Seasonal Offer,8014.9,Seasonal Offer Applied,2026-07-20
8727,7063,Corporate Discount,1456.17,Corporate Discount Applied,2026-07-20
8728,5830,Promotional Campaign,18352.27,Promotional Campaign Applied,2026-07-20
8729,43155,Seasonal Offer,15458.96,Seasonal Offer Applied,2026-07-20
8730,36488,Corporate Discount,43524.84,Corporate Discount Applied,2026-07-20
8731,39388,Corporate Discount,61678.3,Corporate Discount Applied,2026-07-20
8732,32539,New Customer,14977.89,New Customer Applied,2026-07-20
8733,36560,Seasonal Offer,27018.99,Seasonal Offer Applied,2026-07-20
8734,20507,Promotional Campaign,41803.36,Promotional Campaign Applied,2026-07-20
8735,10002,Seasonal Offer,12414.05,Seasonal Offer Applied,2026-07-20
8736,35166,Corporate Discount,29298.5,Corporate Discount Applied,2026-07-20
8737,2170,New Customer,11711.25,New Customer Applied,2026-07-20
8738,20908,Promotional Campaign,17671.38,Promotional Campaign Applied,2026-07-20
8739,14952,Seasonal Offer,5377.23,Seasonal Offer Applied,2026-07-20
8740,39965,New Customer,9677.05,New Customer Applied,2026-07-20
8741,46953,Promotional Campaign,3998.64,Promotional Campaign Applied,2026-07-20
8742,45450,New Customer,19381.04,New Customer Applied,2026-07-20
8743,21907,Corporate Discount,73473.73,Corporate Discount Applied,2026-07-20
8744,7620,Promotional Campaign,8044.53,Promotional Campaign Applied,2026-07-20
8745,24109,Festival Offer,1193.21,Festival Offer Applied,2026-07-20
8746,37337,Seasonal Offer,62322.17,Seasonal Offer Applied,2026-07-20
8747,31067,Festival Offer,9714.32,Festival Offer Applied,2026-07-20
8748,40652,New Customer,69833.66,New Customer Applied,2026-07-20
8749,19954,Festival Offer,37555.62,Festival Offer Applied,2026-07-20
8750,5488,Seasonal Offer,22946.65,Seasonal Offer Applied,2026-07-20
8751,21521,New Customer,42423.7,New Customer Applied,2026-07-20
8752,18709,Promotional Campaign,10939.53,Promotional Campaign Applied,2026-07-20
8753,8206,New Customer,13418.72,New Customer Applied,2026-07-20
8754,40174,New Customer,5726.15,New Customer Applied,2026-07-20
8755,20564,Festival Offer,18956.33,Festival Offer Applied,2026-07-20
8756,9812,New Customer,57109.14,New Customer Applied,2026-07-20
8757,23451,Seasonal Offer,15996.91,Seasonal Offer Applied,2026-07-20
8758,36928,Corporate Discount,5047.31,Corporate Discount Applied,2026-07-20
8759,12229,Promotional Campaign,12072.5,Promotional Campaign Applied,2026-07-20
8760,31520,Promotional Campaign,15440.91,Promotional Campaign Applied,2026-07-20
8761,24405,Corporate Discount,1564.12,Corporate Discount Applied,2026-07-20
8762,12170,Promotional Campaign,9701.07,Promotional Campaign Applied,2026-07-20
8763,1429,Seasonal Offer,113703.16,Seasonal Offer Applied,2026-07-20
8764,4523,Seasonal Offer,29364.32,Seasonal Offer Applied,2026-07-20
8765,33217,Festival Offer,9596.59,Festival Offer Applied,2026-07-20
8766,38915,Promotional Campaign,6909.71,Promotional Campaign Applied,2026-07-20
8767,213,Promotional Campaign,39136.54,Promotional Campaign Applied,2026-07-20
8768,36544,Festival Offer,35887.38,Festival Offer Applied,2026-07-20
8769,30600,Promotional Campaign,63798.92,Promotional Campaign Applied,2026-07-20
8770,11520,Seasonal Offer,446.36,Seasonal Offer Applied,2026-07-20
8771,49723,New Customer,16318.67,New Customer Applied,2026-07-20
8772,34329,Promotional Campaign,32526.74,Promotional Campaign Applied,2026-07-20
8773,12915,Corporate Discount,98091.44,Corporate Discount Applied,2026-07-20
8774,47774,Festival Offer,49491.51,Festival Offer Applied,2026-07-20
8775,32922,New Customer,20002.37,New Customer Applied,2026-07-20
8776,26890,New Customer,8771.88,New Customer Applied,2026-07-20
8777,18063,Promotional Campaign,90332.23,Promotional Campaign Applied,2026-07-20
8778,37370,Corporate Discount,95273.5,Corporate Discount Applied,2026-07-20
8779,25801,Promotional Campaign,10905.06,Promotional Campaign Applied,2026-07-20
8780,11504,Corporate Discount,6351.11,Corporate Discount Applied,2026-07-20
8781,42456,Corporate Discount,2794.7,Corporate Discount Applied,2026-07-20
8782,29165,New Customer,5178.11,New Customer Applied,2026-07-20
8783,48409,Festival Offer,8472.89,Festival Offer Applied,2026-07-20
8784,9449,New Customer,7210.35,New Customer Applied,2026-07-20
8785,34307,Corporate Discount,4876.7,Corporate Discount Applied,2026-07-20
8786,7607,New Customer,30663.38,New Customer Applied,2026-07-20
8787,38043,Seasonal Offer,7105.65,Seasonal Offer Applied,2026-07-20
8788,47535,Seasonal Offer,36513.32,Seasonal Offer Applied,2026-07-20
8789,9658,New Customer,34299.32,New Customer Applied,2026-07-20
8790,30286,Seasonal Offer,66247.27,Seasonal Offer Applied,2026-07-20
8791,34719,Festival Offer,2007.5,Festival Offer Applied,2026-07-20
8792,40006,New Customer,1466.23,New Customer Applied,2026-07-20
8793,27262,New Customer,4673.29,New Customer Applied,2026-07-20
8794,22603,Seasonal Offer,20147.32,Seasonal Offer Applied,2026-07-20
8795,36806,Promotional Campaign,50825.49,Promotional Campaign Applied,2026-07-20
8796,14413,Seasonal Offer,2125.45,Seasonal Offer Applied,2026-07-20
8797,2578,Seasonal Offer,10913.17,Seasonal Offer Applied,2026-07-20
8798,15579,New Customer,69776.6,New Customer Applied,2026-07-20
8799,14607,Seasonal Offer,2575.38,Seasonal Offer Applied,2026-07-20
8800,37569,Promotional Campaign,13477.95,Promotional Campaign Applied,2026-07-20
8801,28933,Seasonal Offer,25581.25,Seasonal Offer Applied,2026-07-20
8802,40360,New Customer,25196.48,New Customer Applied,2026-07-20
8803,28346,Festival Offer,33318.07,Festival Offer Applied,2026-07-20
8804,11690,Seasonal Offer,16818.68,Seasonal Offer Applied,2026-07-20
8805,22359,Seasonal Offer,4025.2,Seasonal Offer Applied,2026-07-20
8806,35583,New Customer,4609.14,New Customer Applied,2026-07-20
8807,18883,New Customer,15030.96,New Customer Applied,2026-07-20
8808,27443,Corporate Discount,11283.29,Corporate Discount Applied,2026-07-20
8809,23465,Promotional Campaign,12341.45,Promotional Campaign Applied,2026-07-20
8810,8929,Corporate Discount,130877.0,Corporate Discount Applied,2026-07-20
8811,33807,Promotional Campaign,5825.12,Promotional Campaign Applied,2026-07-20
8812,7791,Festival Offer,25572.04,Festival Offer Applied,2026-07-20
8813,291,Corporate Discount,35525.27,Corporate Discount Applied,2026-07-20
8814,41391,New Customer,14135.83,New Customer Applied,2026-07-20
8815,36916,Seasonal Offer,41466.23,Seasonal Offer Applied,2026-07-20
8816,18916,Corporate Discount,21064.29,Corporate Discount Applied,2026-07-20
8817,17084,New Customer,21770.51,New Customer Applied,2026-07-20
8818,23458,Promotional Campaign,7781.34,Promotional Campaign Applied,2026-07-20
8819,38532,Promotional Campaign,11104.95,Promotional Campaign Applied,2026-07-20
8820,19796,New Customer,7908.88,New Customer Applied,2026-07-20
8821,9839,Seasonal Offer,139.44,Seasonal Offer Applied,2026-07-20
8822,17454,Promotional Campaign,53878.71,Promotional Campaign Applied,2026-07-20
8823,418,Promotional Campaign,15582.6,Promotional Campaign Applied,2026-07-20
8824,36630,Promotional Campaign,8109.81,Promotional Campaign Applied,2026-07-20
8825,19542,Festival Offer,40622.45,Festival Offer Applied,2026-07-20
8826,11279,Promotional Campaign,908.96,Promotional Campaign Applied,2026-07-20
8827,27078,Seasonal Offer,19949.37,Seasonal Offer Applied,2026-07-20
8828,2649,Festival Offer,24627.85,Festival Offer Applied,2026-07-20
8829,1972,Corporate Discount,18882.49,Corporate Discount Applied,2026-07-20
8830,36513,Promotional Campaign,27807.28,Promotional Campaign Applied,2026-07-20
8831,49705,Festival Offer,962.62,Festival Offer Applied,2026-07-20
8832,37422,Promotional Campaign,13160.76,Promotional Campaign Applied,2026-07-20
8833,27146,Seasonal Offer,68585.31,Seasonal Offer Applied,2026-07-20
8834,3402,New Customer,3807.0,New Customer Applied,2026-07-20
8835,20553,Corporate Discount,9007.76,Corporate Discount Applied,2026-07-20
8836,29571,Seasonal Offer,2394.46,Seasonal Offer Applied,2026-07-20
8837,39597,Festival Offer,37409.61,Festival Offer Applied,2026-07-20
8838,34771,Corporate Discount,30065.72,Corporate Discount Applied,2026-07-20
8839,18556,Festival Offer,63687.84,Festival Offer Applied,2026-07-20
8840,44461,Seasonal Offer,951.1,Seasonal Offer Applied,2026-07-20
8841,9957,Festival Offer,3548.41,Festival Offer Applied,2026-07-20
8842,22820,New Customer,26252.63,New Customer Applied,2026-07-20
8843,47590,Festival Offer,1242.98,Festival Offer Applied,2026-07-20
8844,26858,Promotional Campaign,13597.05,Promotional Campaign Applied,2026-07-20
8845,17683,Seasonal Offer,23764.17,Seasonal Offer Applied,2026-07-20
8846,27309,New Customer,8768.38,New Customer Applied,2026-07-20
8847,43175,Corporate Discount,12204.46,Corporate Discount Applied,2026-07-20
8848,49382,Festival Offer,133963.54,Festival Offer Applied,2026-07-20
8849,49558,Promotional Campaign,12618.88,Promotional Campaign Applied,2026-07-20
8850,27252,New Customer,20807.59,New Customer Applied,2026-07-20
8851,14046,Promotional Campaign,10076.31,Promotional Campaign Applied,2026-07-20
8852,22057,Corporate Discount,6973.32,Corporate Discount Applied,2026-07-20
8853,4260,Festival Offer,14565.07,Festival Offer Applied,2026-07-20
8854,15106,Promotional Campaign,17264.09,Promotional Campaign Applied,2026-07-20
8855,6990,Festival Offer,11076.03,Festival Offer Applied,2026-07-20
8856,3673,New Customer,10934.39,New Customer Applied,2026-07-20
8857,1563,Seasonal Offer,68616.0,Seasonal Offer Applied,2026-07-20
8858,12678,New Customer,42083.14,New Customer Applied,2026-07-20
8859,41498,Seasonal Offer,39089.05,Seasonal Offer Applied,2026-07-20
8860,10876,Seasonal Offer,135.54,Seasonal Offer Applied,2026-07-20
8861,43994,Corporate Discount,11130.92,Corporate Discount Applied,2026-07-20
8862,28442,Promotional Campaign,20059.61,Promotional Campaign Applied,2026-07-20
8863,35007,Festival Offer,90276.89,Festival Offer Applied,2026-07-20
8864,31644,Festival Offer,6945.3,Festival Offer Applied,2026-07-20
8865,22036,Festival Offer,4186.94,Festival Offer Applied,2026-07-20
8866,37214,Seasonal Offer,39504.91,Seasonal Offer Applied,2026-07-20
8867,16623,Seasonal Offer,18145.19,Seasonal Offer Applied,2026-07-20
8868,16682,Corporate Discount,22702.31,Corporate Discount Applied,2026-07-20
8869,5848,Seasonal Offer,17665.19,Seasonal Offer Applied,2026-07-20
8870,15445,Seasonal Offer,31441.44,Seasonal Offer Applied,2026-07-20
8871,26973,New Customer,56189.58,New Customer Applied,2026-07-20
8872,394,Festival Offer,58469.46,Festival Offer Applied,2026-07-20
8873,39101,Seasonal Offer,28648.36,Seasonal Offer Applied,2026-07-20
8874,39789,New Customer,12371.2,New Customer Applied,2026-07-20
8875,9440,Promotional Campaign,57348.33,Promotional Campaign Applied,2026-07-20
8876,21025,Corporate Discount,46426.44,Corporate Discount Applied,2026-07-20
8877,31547,Festival Offer,7193.86,Festival Offer Applied,2026-07-20
8878,11494,Corporate Discount,27965.44,Corporate Discount Applied,2026-07-20
8879,46033,Corporate Discount,45624.74,Corporate Discount Applied,2026-07-20
8880,18830,Promotional Campaign,17221.89,Promotional Campaign Applied,2026-07-20
8881,47832,Seasonal Offer,24378.36,Seasonal Offer Applied,2026-07-20
8882,45840,Promotional Campaign,748.78,Promotional Campaign Applied,2026-07-20
8883,33833,Seasonal Offer,6372.31,Seasonal Offer Applied,2026-07-20
8884,48109,New Customer,12113.47,New Customer Applied,2026-07-20
8885,24193,New Customer,12881.54,New Customer Applied,2026-07-20
8886,22202,Festival Offer,11621.59,Festival Offer Applied,2026-07-20
8887,22274,Festival Offer,14979.92,Festival Offer Applied,2026-07-20
8888,3196,Seasonal Offer,10700.72,Seasonal Offer Applied,2026-07-20
8889,27993,New Customer,7953.35,New Customer Applied,2026-07-20
8890,20840,Festival Offer,4461.76,Festival Offer Applied,2026-07-20
8891,1067,Festival Offer,66271.83,Festival Offer Applied,2026-07-20
8892,11445,Seasonal Offer,357.16,Seasonal Offer Applied,2026-07-20
8893,376,Festival Offer,50033.57,Festival Offer Applied,2026-07-20
8894,11602,Promotional Campaign,17322.01,Promotional Campaign Applied,2026-07-20
8895,34337,Corporate Discount,46322.69,Corporate Discount Applied,2026-07-20
8896,4835,Seasonal Offer,5575.87,Seasonal Offer Applied,2026-07-20
8897,33548,Festival Offer,97454.75,Festival Offer Applied,2026-07-20
8898,32393,New Customer,192575.2,New Customer Applied,2026-07-20
8899,34224,Promotional Campaign,8739.69,Promotional Campaign Applied,2026-07-20
8900,3856,Promotional Campaign,29438.24,Promotional Campaign Applied,2026-07-20
8901,21455,Corporate Discount,2862.69,Corporate Discount Applied,2026-07-20
8902,29379,Festival Offer,9626.46,Festival Offer Applied,2026-07-20
8903,13192,Festival Offer,88345.16,Festival Offer Applied,2026-07-20
8904,1649,Festival Offer,71473.96,Festival Offer Applied,2026-07-20
8905,33999,New Customer,6065.41,New Customer Applied,2026-07-20
8906,16273,Corporate Discount,15159.63,Corporate Discount Applied,2026-07-20
8907,34571,Corporate Discount,54088.78,Corporate Discount Applied,2026-07-20
8908,1616,Festival Offer,10403.04,Festival Offer Applied,2026-07-20
8909,14587,New Customer,30131.42,New Customer Applied,2026-07-20
8910,42385,Seasonal Offer,12445.2,Seasonal Offer Applied,2026-07-20
8911,28943,Corporate Discount,10971.9,Corporate Discount Applied,2026-07-20
8912,44178,Corporate Discount,35830.2,Corporate Discount Applied,2026-07-20
8913,20841,New Customer,64203.54,New Customer Applied,2026-07-20
8914,43244,Seasonal Offer,69264.99,Seasonal Offer Applied,2026-07-20
8915,44445,Festival Offer,12362.81,Festival Offer Applied,2026-07-20
8916,46184,Corporate Discount,9410.92,Corporate Discount Applied,2026-07-20
8917,26050,Promotional Campaign,50646.63,Promotional Campaign Applied,2026-07-20
8918,36306,Festival Offer,2845.64,Festival Offer Applied,2026-07-20
8919,4436,Seasonal Offer,5163.52,Seasonal Offer Applied,2026-07-20
8920,820,Promotional Campaign,9891.02,Promotional Campaign Applied,2026-07-20
8921,32675,Seasonal Offer,6315.12,Seasonal Offer Applied,2026-07-20
8922,42954,New Customer,13077.53,New Customer Applied,2026-07-20
8923,19651,Festival Offer,1367.89,Festival Offer Applied,2026-07-20
8924,17606,Festival Offer,15542.68,Festival Offer Applied,2026-07-20
