Return_ID,Return_Number,Order_ID,Return_Date,Return_Reason,Return_Status,Refund_Amount,Created_Date
8785,RET008785,9234,2026-05-16,Defective Product,Approved,18926.54,2026-07-13
8786,RET008786,15308,2026-01-22,Late Delivery,Rejected,0.0,2026-07-13
8787,RET008787,8783,2026-02-18,Defective Product,Approved,162952.27,2026-07-13
8788,RET008788,45861,2025-11-21,Damaged Product,Approved,137731.59,2026-07-13
8789,RET008789,16792,2026-05-26,Late Delivery,Approved,3506.09,2026-07-13
8790,RET008790,42583,2026-03-25,Defective Product,Approved,254232.57,2026-07-13
8791,RET008791,12170,2026-01-07,Wrong Product Delivered,Approved,28012.65,2026-07-13
8792,RET008792,3468,2025-11-29,Late Delivery,Pending,106888.65,2026-07-13
8793,RET008793,11726,2026-05-12,Late Delivery,Approved,101301.08,2026-07-13
8794,RET008794,44331,2026-03-08,Damaged Product,Rejected,0.0,2026-07-13
8795,RET008795,44897,2026-03-18,Wrong Product Delivered,Approved,57789.04,2026-07-13
8796,RET008796,17627,2025-10-13,Defective Product,Pending,115650.63,2026-07-13
8797,RET008797,30280,2025-09-23,Customer Changed Mind,Approved,44137.89,2026-07-13
8798,RET008798,26507,2026-06-06,Wrong Product Delivered,Rejected,0.0,2026-07-13
8799,RET008799,24121,2025-10-06,Late Delivery,Rejected,0.0,2026-07-13
8800,RET008800,24698,2026-05-26,Defective Product,Pending,15424.49,2026-07-13
8801,RET008801,5092,2025-12-13,Defective Product,Pending,209795.29,2026-07-13
8802,RET008802,24715,2026-06-14,Defective Product,Pending,30765.38,2026-07-13
8803,RET008803,34178,2025-10-27,Wrong Product Delivered,Rejected,0.0,2026-07-13
8804,RET008804,1742,2026-01-23,Defective Product,Pending,20204.59,2026-07-13
8805,RET008805,17358,2026-07-11,Defective Product,Approved,129802.64,2026-07-13
8806,RET008806,44742,2026-01-07,Customer Changed Mind,Pending,65581.65,2026-07-13
8807,RET008807,13109,2025-10-18,Defective Product,Rejected,0.0,2026-07-13
8808,RET008808,40958,2025-08-10,Defective Product,Approved,104274.22,2026-07-13
8809,RET008809,20704,2026-03-15,Customer Changed Mind,Pending,45960.73,2026-07-13
8810,RET008810,1265,2025-10-24,Defective Product,Rejected,0.0,2026-07-13
8811,RET008811,1204,2026-06-04,Wrong Product Delivered,Approved,163822.97,2026-07-13
8812,RET008812,44363,2026-06-16,Defective Product,Pending,15181.43,2026-07-13
8813,RET008813,49587,2026-04-11,Customer Changed Mind,Approved,287354.43,2026-07-13
8814,RET008814,2502,2025-08-28,Late Delivery,Pending,219402.8,2026-07-13
8815,RET008815,30732,2026-06-12,Damaged Product,Rejected,0.0,2026-07-13
8816,RET008816,11029,2025-07-30,Defective Product,Approved,325887.9,2026-07-13
8817,RET008817,33851,2026-05-30,Customer Changed Mind,Pending,56116.88,2026-07-13
8818,RET008818,8379,2026-05-07,Defective Product,Pending,12453.44,2026-07-13
8819,RET008819,35528,2026-03-14,Damaged Product,Rejected,0.0,2026-07-13
8820,RET008820,29591,2026-03-25,Customer Changed Mind,Rejected,0.0,2026-07-13
8821,RET008821,19736,2026-07-10,Defective Product,Approved,13253.71,2026-07-13
8822,RET008822,9718,2025-10-03,Damaged Product,Pending,140511.64,2026-07-13
8823,RET008823,1208,2026-06-06,Wrong Product Delivered,Approved,208867.28,2026-07-13
8824,RET008824,22474,2025-11-11,Late Delivery,Rejected,0.0,2026-07-13
8825,RET008825,15809,2026-02-26,Late Delivery,Rejected,0.0,2026-07-13
8826,RET008826,27430,2025-11-27,Damaged Product,Rejected,0.0,2026-07-13
8827,RET008827,32766,2026-05-08,Wrong Product Delivered,Rejected,0.0,2026-07-13
8828,RET008828,46185,2025-08-14,Late Delivery,Pending,105556.62,2026-07-13
8829,RET008829,21207,2026-01-07,Defective Product,Pending,30607.34,2026-07-13
8830,RET008830,30586,2025-08-20,Defective Product,Pending,121235.08,2026-07-13
8831,RET008831,45961,2025-09-14,Damaged Product,Pending,40045.61,2026-07-13
8832,RET008832,30085,2025-10-24,Damaged Product,Pending,258135.99,2026-07-13
8833,RET008833,15819,2025-12-07,Wrong Product Delivered,Rejected,0.0,2026-07-13
8834,RET008834,13772,2026-05-02,Customer Changed Mind,Pending,277214.3,2026-07-13
8835,RET008835,8711,2025-10-04,Wrong Product Delivered,Approved,6592.46,2026-07-13
8836,RET008836,46889,2026-02-10,Damaged Product,Approved,133569.92,2026-07-13
8837,RET008837,9245,2026-06-24,Wrong Product Delivered,Approved,65458.44,2026-07-13
8838,RET008838,44484,2025-10-12,Wrong Product Delivered,Pending,100307.14,2026-07-13
8839,RET008839,35976,2025-09-21,Defective Product,Pending,13365.64,2026-07-13
8840,RET008840,4895,2025-09-16,Defective Product,Approved,37286.94,2026-07-13
8841,RET008841,38169,2026-07-10,Wrong Product Delivered,Pending,24593.11,2026-07-13
8842,RET008842,7964,2026-02-15,Late Delivery,Pending,79015.2,2026-07-13
8843,RET008843,9155,2026-05-21,Damaged Product,Pending,67493.94,2026-07-13
8844,RET008844,28622,2025-09-30,Late Delivery,Rejected,0.0,2026-07-13
8845,RET008845,19349,2025-07-24,Wrong Product Delivered,Approved,178318.42,2026-07-13
8846,RET008846,6272,2026-05-04,Customer Changed Mind,Rejected,0.0,2026-07-13
8847,RET008847,7067,2025-09-01,Damaged Product,Approved,181102.63,2026-07-13
8848,RET008848,14588,2026-01-16,Wrong Product Delivered,Pending,217438.01,2026-07-13
8849,RET008849,5949,2026-03-03,Defective Product,Pending,11761.07,2026-07-13
8850,RET008850,10270,2026-05-12,Wrong Product Delivered,Pending,123979.15,2026-07-13
8851,RET008851,13627,2025-09-23,Damaged Product,Pending,101017.13,2026-07-13
8852,RET008852,18375,2025-07-14,Late Delivery,Pending,31807.3,2026-07-13
8853,RET008853,472,2026-02-15,Wrong Product Delivered,Approved,7998.45,2026-07-13
8854,RET008854,42066,2025-12-20,Late Delivery,Rejected,0.0,2026-07-13
8855,RET008855,34551,2026-06-20,Wrong Product Delivered,Pending,14297.74,2026-07-13
8856,RET008856,16095,2026-01-01,Damaged Product,Rejected,0.0,2026-07-13
8857,RET008857,7453,2025-08-01,Wrong Product Delivered,Approved,15587.58,2026-07-13
8858,RET008858,18872,2025-11-02,Wrong Product Delivered,Rejected,0.0,2026-07-13
8859,RET008859,8891,2026-06-18,Defective Product,Approved,107710.85,2026-07-13
8860,RET008860,28051,2026-01-16,Wrong Product Delivered,Pending,203019.77,2026-07-13
8861,RET008861,13027,2025-07-13,Defective Product,Rejected,0.0,2026-07-13
8862,RET008862,1991,2026-06-18,Defective Product,Pending,153107.8,2026-07-13
8863,RET008863,23520,2026-07-04,Customer Changed Mind,Rejected,0.0,2026-07-13
8864,RET008864,14124,2025-11-19,Customer Changed Mind,Rejected,0.0,2026-07-13
8865,RET008865,30095,2025-12-22,Damaged Product,Rejected,0.0,2026-07-13
8866,RET008866,5031,2026-06-18,Customer Changed Mind,Approved,11326.36,2026-07-13
8867,RET008867,21796,2026-05-17,Damaged Product,Approved,69285.98,2026-07-13
8868,RET008868,14046,2025-07-24,Late Delivery,Rejected,0.0,2026-07-13
8869,RET008869,38370,2025-11-23,Wrong Product Delivered,Approved,11908.54,2026-07-13
8870,RET008870,4465,2025-12-05,Defective Product,Pending,98148.83,2026-07-13
8871,RET008871,44827,2025-07-19,Damaged Product,Pending,49711.81,2026-07-13
8872,RET008872,25116,2026-01-01,Wrong Product Delivered,Approved,75675.09,2026-07-13
8873,RET008873,20363,2025-08-06,Wrong Product Delivered,Rejected,0.0,2026-07-13
8874,RET008874,12632,2025-08-15,Wrong Product Delivered,Approved,27735.56,2026-07-13
8875,RET008875,45089,2025-07-25,Wrong Product Delivered,Rejected,0.0,2026-07-13
8876,RET008876,32429,2026-04-03,Defective Product,Pending,170143.8,2026-07-13
8877,RET008877,36914,2025-08-19,Late Delivery,Pending,23917.44,2026-07-13
8878,RET008878,18815,2026-06-09,Wrong Product Delivered,Pending,207822.67,2026-07-13
8879,RET008879,8688,2026-04-03,Wrong Product Delivered,Approved,47979.1,2026-07-13
8880,RET008880,102,2026-05-01,Customer Changed Mind,Pending,39113.76,2026-07-13
8881,RET008881,8617,2026-01-16,Defective Product,Approved,129396.34,2026-07-13
8882,RET008882,45357,2025-12-01,Defective Product,Rejected,0.0,2026-07-13
8883,RET008883,12345,2025-11-12,Customer Changed Mind,Pending,314764.7,2026-07-13
8884,RET008884,23833,2025-07-22,Customer Changed Mind,Rejected,0.0,2026-07-13
8885,RET008885,40197,2025-08-16,Defective Product,Rejected,0.0,2026-07-13
8886,RET008886,34951,2025-10-14,Defective Product,Rejected,0.0,2026-07-13
8887,RET008887,33381,2025-09-19,Defective Product,Rejected,0.0,2026-07-13
8888,RET008888,41846,2025-11-23,Wrong Product Delivered,Pending,37991.92,2026-07-13
8889,RET008889,32747,2025-07-27,Customer Changed Mind,Pending,46360.08,2026-07-13
8890,RET008890,47320,2026-06-15,Damaged Product,Approved,169337.93,2026-07-13
8891,RET008891,27738,2025-09-05,Customer Changed Mind,Approved,269641.81,2026-07-13
8892,RET008892,4514,2025-08-07,Customer Changed Mind,Approved,56040.25,2026-07-13
8893,RET008893,43349,2025-09-21,Damaged Product,Approved,187296.83,2026-07-13
8894,RET008894,14518,2025-07-15,Customer Changed Mind,Rejected,0.0,2026-07-13
8895,RET008895,12802,2025-08-10,Late Delivery,Rejected,0.0,2026-07-13
8896,RET008896,10521,2026-05-23,Defective Product,Pending,27747.33,2026-07-13
8897,RET008897,7128,2025-08-05,Wrong Product Delivered,Approved,44890.26,2026-07-13
8898,RET008898,39933,2026-01-31,Customer Changed Mind,Approved,37708.82,2026-07-13
8899,RET008899,29151,2025-08-18,Damaged Product,Pending,8199.8,2026-07-13
8900,RET008900,44412,2025-11-22,Damaged Product,Pending,70461.91,2026-07-13
8901,RET008901,21936,2026-04-13,Wrong Product Delivered,Rejected,0.0,2026-07-13
8902,RET008902,19856,2026-07-03,Defective Product,Rejected,0.0,2026-07-13
8903,RET008903,26409,2026-05-18,Damaged Product,Approved,413190.88,2026-07-13
8904,RET008904,22041,2026-05-11,Late Delivery,Pending,50676.05,2026-07-13
8905,RET008905,3278,2026-06-06,Damaged Product,Approved,6170.19,2026-07-13
8906,RET008906,39580,2025-07-20,Wrong Product Delivered,Approved,35873.8,2026-07-13
8907,RET008907,17472,2026-03-18,Wrong Product Delivered,Pending,75510.45,2026-07-13
8908,RET008908,3351,2026-05-04,Wrong Product Delivered,Rejected,0.0,2026-07-13
8909,RET008909,28318,2025-11-28,Damaged Product,Pending,121441.44,2026-07-13
8910,RET008910,30864,2025-12-17,Customer Changed Mind,Approved,101955.68,2026-07-13
8911,RET008911,4041,2026-07-12,Late Delivery,Rejected,0.0,2026-07-13
8912,RET008912,22110,2025-08-17,Late Delivery,Approved,142571.61,2026-07-13
8913,RET008913,31037,2026-02-02,Late Delivery,Pending,52817.27,2026-07-13
8914,RET008914,18492,2026-05-10,Late Delivery,Rejected,0.0,2026-07-13
8915,RET008915,31391,2026-01-16,Defective Product,Rejected,0.0,2026-07-13
8916,RET008916,43830,2026-05-28,Damaged Product,Approved,294289.3,2026-07-13
8917,RET008917,12641,2026-01-04,Defective Product,Approved,25912.78,2026-07-13
8918,RET008918,6918,2025-08-31,Late Delivery,Pending,88581.54,2026-07-13
8919,RET008919,1053,2026-02-10,Late Delivery,Pending,70932.07,2026-07-13
8920,RET008920,33734,2026-03-08,Late Delivery,Approved,18381.78,2026-07-13
8921,RET008921,27023,2025-09-12,Damaged Product,Approved,28760.53,2026-07-13
8922,RET008922,37724,2026-03-17,Customer Changed Mind,Rejected,0.0,2026-07-13
8923,RET008923,15674,2026-06-22,Customer Changed Mind,Rejected,0.0,2026-07-13
8924,RET008924,47918,2026-01-05,Wrong Product Delivered,Rejected,0.0,2026-07-13
8925,RET008925,12289,2026-02-08,Damaged Product,Rejected,0.0,2026-07-13
8926,RET008926,43351,2025-09-16,Defective Product,Rejected,0.0,2026-07-13
8927,RET008927,47420,2025-09-12,Customer Changed Mind,Pending,42935.09,2026-07-13
8928,RET008928,30668,2026-05-20,Damaged Product,Rejected,0.0,2026-07-13
8929,RET008929,49263,2026-05-03,Customer Changed Mind,Rejected,0.0,2026-07-13
8930,RET008930,14574,2025-10-18,Customer Changed Mind,Approved,76904.06,2026-07-13
8931,RET008931,16306,2025-08-06,Customer Changed Mind,Pending,119146.8,2026-07-13
8932,RET008932,29171,2025-09-10,Defective Product,Rejected,0.0,2026-07-13
8933,RET008933,15757,2026-06-18,Wrong Product Delivered,Approved,38910.58,2026-07-13
8934,RET008934,20706,2025-12-27,Wrong Product Delivered,Pending,102354.81,2026-07-13
8935,RET008935,48597,2026-02-23,Wrong Product Delivered,Pending,81690.3,2026-07-13
8936,RET008936,32106,2026-03-05,Damaged Product,Rejected,0.0,2026-07-13
8937,RET008937,31270,2025-08-10,Defective Product,Pending,52554.37,2026-07-13
8938,RET008938,25719,2025-12-30,Defective Product,Approved,40919.18,2026-07-13
8939,RET008939,33270,2025-12-18,Damaged Product,Approved,81683.49,2026-07-13
8940,RET008940,43270,2025-08-04,Late Delivery,Rejected,0.0,2026-07-13
8941,RET008941,36218,2025-10-12,Defective Product,Rejected,0.0,2026-07-13
8942,RET008942,49976,2026-03-24,Wrong Product Delivered,Rejected,0.0,2026-07-13
8943,RET008943,48216,2025-08-06,Defective Product,Rejected,0.0,2026-07-13
8944,RET008944,8992,2025-10-20,Wrong Product Delivered,Approved,57647.87,2026-07-13
8945,RET008945,25532,2025-12-15,Wrong Product Delivered,Approved,14590.19,2026-07-13
8946,RET008946,21342,2025-08-14,Wrong Product Delivered,Approved,80143.92,2026-07-13
8947,RET008947,31155,2025-08-09,Damaged Product,Approved,189758.14,2026-07-13
8948,RET008948,18598,2026-02-28,Damaged Product,Rejected,0.0,2026-07-13
8949,RET008949,8922,2026-02-23,Wrong Product Delivered,Rejected,0.0,2026-07-13
8950,RET008950,42623,2025-12-16,Defective Product,Approved,807.66,2026-07-13
8951,RET008951,18432,2026-03-09,Damaged Product,Approved,39761.98,2026-07-13
8952,RET008952,37565,2026-03-04,Damaged Product,Pending,52523.28,2026-07-13
8953,RET008953,21047,2026-07-08,Defective Product,Rejected,0.0,2026-07-13
8954,RET008954,32202,2026-03-27,Damaged Product,Pending,167442.44,2026-07-13
8955,RET008955,10820,2025-07-24,Customer Changed Mind,Pending,2420.31,2026-07-13
8956,RET008956,25677,2025-08-06,Customer Changed Mind,Approved,184111.23,2026-07-13
8957,RET008957,31768,2025-10-08,Damaged Product,Approved,72141.4,2026-07-13
8958,RET008958,6984,2026-01-07,Defective Product,Approved,109249.51,2026-07-13
8959,RET008959,3507,2025-10-17,Wrong Product Delivered,Approved,69475.44,2026-07-13
8960,RET008960,11517,2026-05-13,Late Delivery,Approved,161175.18,2026-07-13
8961,RET008961,16167,2026-03-15,Customer Changed Mind,Pending,104678.77,2026-07-13
8962,RET008962,3443,2025-08-29,Damaged Product,Approved,32876.08,2026-07-13
8963,RET008963,16737,2026-04-04,Late Delivery,Approved,70404.2,2026-07-13
8964,RET008964,22641,2026-05-31,Customer Changed Mind,Rejected,0.0,2026-07-13
8965,RET008965,20013,2026-06-02,Customer Changed Mind,Rejected,0.0,2026-07-13
8966,RET008966,35443,2026-05-02,Wrong Product Delivered,Approved,156291.97,2026-07-13
8967,RET008967,12514,2026-03-12,Damaged Product,Approved,109322.0,2026-07-13
8968,RET008968,47833,2025-12-29,Damaged Product,Approved,306117.86,2026-07-13
8969,RET008969,14757,2026-01-22,Wrong Product Delivered,Approved,37106.38,2026-07-13
8970,RET008970,49813,2026-05-28,Late Delivery,Rejected,0.0,2026-07-13
8971,RET008971,17256,2026-02-01,Late Delivery,Rejected,0.0,2026-07-13
8972,RET008972,37857,2026-04-04,Late Delivery,Rejected,0.0,2026-07-13
8973,RET008973,28704,2025-12-12,Defective Product,Approved,65695.78,2026-07-13
8974,RET008974,46816,2026-05-12,Wrong Product Delivered,Pending,49269.62,2026-07-13
8975,RET008975,9708,2025-12-04,Damaged Product,Rejected,0.0,2026-07-13
8976,RET008976,28537,2025-12-01,Customer Changed Mind,Approved,281123.38,2026-07-13
8977,RET008977,15201,2025-12-16,Customer Changed Mind,Pending,109276.3,2026-07-13
8978,RET008978,30175,2025-12-07,Damaged Product,Pending,24884.97,2026-07-13
8979,RET008979,39072,2026-02-24,Defective Product,Rejected,0.0,2026-07-13
8980,RET008980,40019,2025-08-01,Defective Product,Approved,2034.24,2026-07-13
8981,RET008981,44675,2025-08-21,Customer Changed Mind,Approved,18750.41,2026-07-13
8982,RET008982,21915,2026-04-12,Defective Product,Approved,7842.97,2026-07-13
8983,RET008983,878,2025-09-16,Defective Product,Pending,25440.05,2026-07-13
8984,RET008984,27346,2026-06-17,Damaged Product,Approved,62779.4,2026-07-13
8985,RET008985,44711,2025-11-24,Defective Product,Rejected,0.0,2026-07-13
8986,RET008986,43634,2026-05-21,Wrong Product Delivered,Pending,280981.18,2026-07-13
8987,RET008987,13315,2026-05-05,Damaged Product,Pending,38293.17,2026-07-13
8988,RET008988,34411,2026-05-07,Defective Product,Pending,46270.81,2026-07-13
8989,RET008989,38633,2025-09-06,Wrong Product Delivered,Pending,20071.07,2026-07-13
8990,RET008990,3429,2026-02-07,Wrong Product Delivered,Pending,115000.96,2026-07-13
8991,RET008991,49275,2026-04-23,Damaged Product,Pending,56768.03,2026-07-13
8992,RET008992,41337,2026-01-04,Wrong Product Delivered,Approved,19380.81,2026-07-13
8993,RET008993,49533,2026-06-05,Customer Changed Mind,Pending,7179.89,2026-07-13
8994,RET008994,34352,2025-11-27,Late Delivery,Rejected,0.0,2026-07-13
8995,RET008995,4409,2025-12-16,Damaged Product,Pending,134856.99,2026-07-13
8996,RET008996,16736,2025-10-16,Late Delivery,Pending,17075.34,2026-07-13
8997,RET008997,46988,2026-07-03,Damaged Product,Approved,51348.67,2026-07-13
8998,RET008998,25316,2026-06-24,Damaged Product,Pending,114612.88,2026-07-13
8999,RET008999,20424,2026-02-24,Damaged Product,Pending,46702.23,2026-07-13
9000,RET009000,40243,2026-06-13,Customer Changed Mind,Pending,37900.56,2026-07-13
9001,RET009001,22395,2025-11-30,Defective Product,Rejected,0.0,2026-07-13
9002,RET009002,26045,2025-11-14,Damaged Product,Rejected,0.0,2026-07-13
9003,RET009003,48046,2025-10-18,Damaged Product,Pending,20941.34,2026-07-13
9004,RET009004,17754,2026-01-25,Late Delivery,Approved,571759.66,2026-07-13
9005,RET009005,35784,2026-02-26,Damaged Product,Rejected,0.0,2026-07-13
9006,RET009006,4161,2026-01-09,Defective Product,Pending,52177.66,2026-07-13
9007,RET009007,11227,2026-01-24,Late Delivery,Rejected,0.0,2026-07-13
9008,RET009008,1561,2026-06-13,Customer Changed Mind,Rejected,0.0,2026-07-13
9009,RET009009,28976,2025-07-29,Defective Product,Pending,120282.89,2026-07-13
9010,RET009010,25248,2025-10-14,Defective Product,Pending,13506.21,2026-07-13
9011,RET009011,30960,2025-09-11,Late Delivery,Pending,179079.0,2026-07-13
9012,RET009012,38787,2026-03-04,Wrong Product Delivered,Approved,18604.04,2026-07-13
9013,RET009013,30281,2026-03-27,Defective Product,Pending,73058.46,2026-07-13
9014,RET009014,14357,2026-05-11,Customer Changed Mind,Rejected,0.0,2026-07-13
9015,RET009015,38341,2025-08-02,Wrong Product Delivered,Approved,13489.42,2026-07-13
9016,RET009016,12851,2026-03-15,Customer Changed Mind,Approved,100182.07,2026-07-13
9017,RET009017,1440,2026-06-19,Defective Product,Approved,87659.74,2026-07-13
9018,RET009018,21273,2026-06-11,Wrong Product Delivered,Approved,394219.13,2026-07-13
9019,RET009019,707,2025-08-07,Late Delivery,Rejected,0.0,2026-07-13
9020,RET009020,39497,2026-07-08,Wrong Product Delivered,Rejected,0.0,2026-07-13
9021,RET009021,63,2025-10-14,Customer Changed Mind,Approved,56293.9,2026-07-13
9022,RET009022,8524,2025-08-08,Wrong Product Delivered,Pending,184101.94,2026-07-13
9023,RET009023,3072,2026-02-07,Wrong Product Delivered,Pending,123590.25,2026-07-13
9024,RET009024,5873,2026-05-31,Defective Product,Rejected,0.0,2026-07-13
9025,RET009025,28939,2026-03-28,Damaged Product,Pending,13476.37,2026-07-13
9026,RET009026,8018,2026-04-15,Late Delivery,Pending,141316.35,2026-07-13
